"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrA1685C";919,460905009844;-1,19064554658372;0,301459304043315;3,28521716046669e-05;0,000176582582565222
"TrA0620C";19,3587629073163;-1,18933924376523;0,451804506953984;0,00341871594488409;0,0114121004654772
"TrE0071W";2557,13782897376;-1,18819394612895;0,303946311294883;3,89671517768294e-05;0,00020545219651994
"TrA1251W";434,520972611741;-1,18510613175376;0,442846180919666;0,00288372527941754;0,00983180010179793
"TrE0765W";2604,15379417698;-1,18484005950102;0,076230717037581;7,38102530240352e-55;1,00559088719946e-52
"TrB1713C";542,016945257712;-1,18465962025505;0,188052075884711;1,27204255238057e-10;1,50960868759868e-09
"TrA1719C";5385,02598515236;-1,18377710002373;0,227219950883415;7,54783134268856e-08;6,30611125589466e-07
"TrA1604C";176,828463515241;-1,18347209834526;0,177580368698399;1,16551636131612e-11;1,57738359999048e-10
"TrF0161C";91,2987401206147;-1,17970973877305;0,368510396863664;0,00056984271878372;0,00235163687420519
"TrD0065C";78,0788987487826;-1,17720458098556;0,385872385995684;0,000946936528967313;0,0036748186300752
"TrC0069W";698,120601615454;-1,17384303225003;0,221095405381929;4,88781430392915e-08;4,19694845021413e-07
"TrA1065W";6835,70611618694;-1,17055623856271;0,229363754716315;1,68566831358532e-07;1,33107873479249e-06
"TrA0604C";11,3085737628615;-1,17022580495787;0,545751107981025;0,0127121847547573;0,0352869837759292
"TrC1463W";1154,04486740619;-1,16988506996858;0,238432157593938;4,06043992533977e-07;3,02622721787905e-06
"TrF0363W";7483,63916054182;-1,16763487021511;0,419304439690332;0,00207945089568361;0,00734456593573977
"TrA2100W";101,736230679335;-1,16657940383523;0,394038965762869;0,00128627442639501;0,00483559679503467
"TrE1051W";45,0545044543725;-1,1642187734986;0,43933797016904;0,00326798619288896;0,010969869552871
"TrB1510W";142,767238813001;-1,16384824227347;0,37046677512038;0,000707611778064178;0,00283211012466109
"TrB0877C";201,796251374268;-1,16182343491498;0,246459303314085;1,08512085862586e-06;7,55812197235109e-06
"TrD0541W";369,726506209332;-1,16168565409872;0,516578153607811;0,00927647462135405;0,027004848342164
"TrA1107C";4955,9814219615;-1,16065545589313;0,183492102598679;1,20081379119353e-10;1,43006006042139e-09
"TrD1284W";1412,31788205135;-1,15856897871093;0,304488264557277;6,03187518915806e-05;0,000307629817296277
"TrF0991C";82,0446372327028;-1,15837314813472;0,247990194661382;1,39410571843358e-06;9,54756851940637e-06
"TrA0964C";9,08286073643378;-1,15609728637992;0,544257930153443;0,0132552080738274;0,0365860929493161
"TrA0974W";122,111531384271;-1,15032946534879;0,263945595447253;5,97984753181067e-06;3,66099952546683e-05
"TrE1190C";2160,18952387367;-1,14959116319592;0,146894024370932;1,55857557883955e-15;3,11654114766782e-14
"TrA1750W";487,80081839399;-1,14869565496499;0,300980070991166;5,93456245386177e-05;0,000303348470002799
"TrF1123W";6072,2838389432;-1,14847827243686;0,258714624013777;4,09005897268348e-06;2,59256963913647e-05
"TrE0318W";124,174101656089;-1,14596875948971;0,294323740255257;4,3118577472561e-05;0,000225825537988021
"TrB1137C";681,608453552361;-1,145380330056;0,180672678802441;1,06705451671476e-10;1,28272506491664e-09
"TrG0815W";5679,67288836349;-1,14447087501375;0,237844923300169;6,70225413403304e-07;4,84415392438787e-06
"TrD1139C";5197,46879999212;-1,1396149704819;0,381503213875559;0,00111553133352579;0,00426590537648449
"TrB1947W";18,1608126755991;-1,13652231357367;0,488539802289916;0,00844540754155469;0,0249497020385529
"TrB1778C";2992,44714624377;-1,13421397920645;0,371905850047244;0,000991788373550749;0,00383141535007242
"TrG1018W";36,8950276640717;-1,13395565982143;0,408844478128168;0,00236173327304566;0,00822781813296304
"TrE1192C";23989,9405995345;-1,13298308928383;0,346388304411719;0,000469579519090631;0,00197617937646955
"TrE0851W";1207,17233250829;-1,13286768197985;0,443365671264488;0,00439981517623237;0,0141955514590282
"TrE0758C";3693,10510749251;-1,13106067855035;0,211815001868293;4,33164918424593e-08;3,75091452242584e-07
"TrD0330C";1225,35175301181;-1,13033351072417;0,339228320489585;0,00038594829686612;0,00166327275300633
"TrC1094W";363,851183687957;-1,12644387563365;0,177805806987404;1,21125040628327e-10;1,44080985464522e-09
"TrF0929C";2,08580332955039;-1,12629530830638;2,1314872576717;0,0164988936167171;0,0441786412409893
"TrD0371C";24,9567581123784;-1,12392461160683;0,480300116129337;0,00811254718044048;0,0240900921504623
"TrC0269W";248,283983853657;-1,12286480544223;0,373501416940787;0,00115407909816918;0,00439665891768675
"TrG0296C";2463,42176522952;-1,12239336919014;0,261541356977778;8,61994830746355e-06;5,14477989519057e-05
"TrC0415W";3997,78178839529;-1,11689355123839;0,254281700275848;5,35359600586714e-06;3,31734651230748e-05
"TrC0440C";273,250303707178;-1,11647504823645;0,239679222509041;1,4813300488585e-06;1,00908202928241e-05
"TrC1200C";194,385617511389;-1,11564401157009;0,233563378912313;8,3391635526903e-07;5,92144358453019e-06
"TrB0461C";263,059020591948;-1,11373622525563;0,216472288532422;1,28218157488797e-07;1,02997887831802e-06
"TrB1428C";167,058273240339;-1,11308661332777;0,260755624680004;9,25546204637744e-06;5,48563289964528e-05
"TrC0702W";1294,63693903944;-1,11264188143439;0,244269108476534;2,46244225592714e-06;1,6254027759085e-05
"TrB0191W";3413,92179871137;-1,11239912607318;0,257312019872483;7,26238028437298e-06;4,38835019194105e-05
"TrG0534W";16,3459221434283;-1,11213639511748;0,50985653474989;0,0121185638837353;0,0339160464979477
"TrE0981C";101,560218430307;-1,10869513446557;0,34372149121251;0,00057109622539995;0,00235585838963936
"TrB0403C";1054,73574729415;-1,10797977450112;0,236802670728281;1,37363491742345e-06;9,42000106458578e-06
"TrB0486C";341,211718946386;-1,10758985375272;0,173271713644718;7,99857598823056e-11;9,82325113554566e-10
"TrB0542W";130,395517235718;-1,10452421939065;0,22315992422809;3,52805346830213e-07;2,65656966389913e-06
"TrA1052C";10775,9909713145;-1,10442611988798;0,374931570263547;0,00143710744118116;0,00532427985278794
"TrD0237W";77,8973624417093;-1,10412375051973;0,381412643569958;0,00171524423108728;0,00620402320469019
"TrC0310W";3528,09698052719;-1,10346795384016;0,472362190110048;0,0080831765635222;0,0240128221630464
"TrC0911W";3601,78254837939;-1,10279471200371;0,234661418901819;1,42857896550699e-06;9,75749991280111e-06
"TrC0644C";3004,37121511306;-1,10273829445877;0,251945886013517;5,57785051001094e-06;3,43961837726565e-05
"TrD1320W";48,5464354576491;-1,10132392970294;0,344495818264033;0,000655301697344989;0,00265288143560661
"TrC0912W";140,624439780441;-1,10021002908115;0,37224825754338;0,00141804845032669;0,00525877915873034
"TrB1962C";234,864866666704;-1,0963851551869;0,376315164022532;0,00162919815222606;0,00594540954265925
"TrG0193C";79,6920950904249;-1,09572155783684;0,35020711739103;0,000808960741055212;0,00318902810652089
"TrF0376C";60,4161923033657;-1,0932311958423;0,441559178795423;0,00582633716524789;0,0180842992571394
"TrA2014C";133,242756782954;-1,09234641749721;0,324189603722021;0,000350915388831505;0,00153036852030744
"TrA0695C";409,745406857772;-1,09202844588244;0,379635636090282;0,00184447890745216;0,0066175861925373
"TrB0731W";3808,06685765597;-1,09131161636321;0,358724722170644;0,00108475436293369;0,00415598803166719
"TrA0001W";357,404535482071;-1,0899893732558;0,24014571756612;2,75686433409484e-06;1,79538813038758e-05
"TrE0018C";77,4321655972257;-1,08996552837511;0,292983173062196;9,68872938747539e-05;0,000473681516178103
"TrE1167C";38,2146966551823;-1,08708839187661;0,318314826332348;0,000315323163077622;0,00138501439597332
"TrB1011W";3340,02817241329;-1,08466725507417;0,15182441464233;4,60632854808624e-13;7,25230587123963e-12
"TrE0944C";1074,5687247682;-1,08383695148005;0,132287652852342;1,29741304933076e-16;2,85096054581973e-15
"TrD0714W";142,146756025681;-1,08355676372347;0,266345101261391;2,30473591850501e-05;0,000127021529748027
"TrA0136W";236,591324654541;-1,08265613718448;0,233427850550099;1,71548922719534e-06;1,15778526575179e-05
"TrB1742W";479,454465098585;-1,08256580598216;0,2035446998275;5,21327337562187e-08;4,45022784896444e-07
"TrE0277C";1222,87452643492;-1,08242003975715;0,253863311301963;9,76308543958662e-06;5,76140412046053e-05
"TrB0452W";1235,69120718406;-1,08139546197711;0,136691403510736;1,28064779963342e-15;2,60152270708834e-14
"TrB1311C";565,8169585878;-1,0809092315317;0,1307014214637;6,72925180953251e-17;1,51119769208359e-15
"TrA0188C";1630,91321297713;-1,07849056132538;0,291254906164278;0,000102896555569299;0,000500188870031918
"TrE0537C";27,1011849781776;-1,07691029503107;0,502791062802083;0,014002215418291;0,0383783897918715
"TrG0984W";228,632052655818;-1,0752652127966;0,180269862715666;1,22264230878035e-09;1,29864439824508e-08
"TrA0696C";134,713366142052;-1,07454686270428;0,244880961286523;5,71036920934144e-06;3,51921306278955e-05
"TrB0507C";361,736890108569;-1,07383683971881;0,439765557544736;0,00649590744688492;0,0199009888538598
"TrE0817C";99,6178945298755;-1,07279866007626;0,407186781758302;0,00388845479561975;0,0127469461346303
"TrD0194C";1049,54187036182;-1,07268972648569;0,319482541911333;0,000374581455153723;0,00162112380718371
"TrD0409C";336,122313102463;-1,07150819072197;0,249030647791546;8,45191611864367e-06;5,05926648507915e-05
"TrB1117W";54,6605548386265;-1,06986349639938;0,392229073966882;0,00297657370946557;0,0101179741062273
"TrC1498W";88,145280038811;-1,06869441722791;0,26938241671673;3,66476876544245e-05;0,000194628935786336
"TrB1345C";250,088309995743;-1,06713601893034;0,243866626170953;5,88586763877637e-06;3,60648713723741e-05
"TrA1079C";2926,96906069541;-1,06670957203443;0,196235972541504;2,71233526909033e-08;2,42260854716477e-07
"TrA1506C";1864,73401921845;-1,0662185843839;0,363634425532305;0,00156149219836061;0,00573108020217265
"TrA1363W";915,592063649752;-1,06426307825836;0,220474864239682;7,10483379201508e-07;5,10888048464533e-06
"TrB0880C";1437,9069805109;-1,06286953014764;0,187688122035017;7,48369408060251e-09;7,17339456994339e-08
"TrE0935C";994,062913983476;-1,06237895171204;0,146372874506135;2,00742494466461e-13;3,2871583468883e-12
"TrB1123W";184,084257219142;-1,06169946941543;0,187582447240871;7,67564558725176e-09;7,32389645532678e-08
"TrG0748C";230,876200129416;-1,05936463583985;0,162956244158323;4,09990196380748e-11;5,26291435504834e-10
"TrB1161C";639,47875782468;-1,05914575580728;0,264997576522784;3,20094428877718e-05;0,000172688747321675
"TrD1277W";76,91664032729;-1,05795853602994;0,279952827617134;7,74659513905634e-05;0,000386120532345745
"TrB1693W";940,222492161409;-1,05783043241323;0,134765055354347;2,29844257010375e-15;4,51386604881122e-14
"TrB0543W";321,541369415757;-1,05780398820702;0,195612730147835;3,26280127643676e-08;2,88153011604415e-07
"TrD0693W";111,0214813004;-1,05645829929129;0,33705085757074;0,000836508954766004;0,0032887450941897
"TrB0450W";1102,83984037108;-1,05491391137515;0,296367023691838;0,000183031675833726;0,000847402656850481
"TrA1921W";26,8191771097369;-1,05484044641856;0,452954527974203;0,00925112851229264;0,0269541006953539
"TrE1288C";149,941658890143;-1,05465912656921;0,522143108430076;0,0187340033662374;0,0491966194798802
"TrB1075C";81,4348378463176;-1,05273282391703;0,461543650913836;0,0102183433706878;0,0293124740487613
"TrG0759C";350,193797884278;-1,05113704962451;0,141827768697095;6,20040013371879e-14;1,05417119078766e-12
"TrA2079C";50,5648870499012;-1,0501783804275;0,438876146511623;0,00782415777226647;0,02332863849344
"TrG0492C";11112,1796802754;-1,04885302972387;0,169204018404048;2,62253127972396e-10;3,00752240361609e-09
"TrA1640C";366,533836736061;-1,04871728255347;0,481892362398689;0,0132389513791511;0,036560974376261
"TrG0749W";2641,14527250225;-1,04838863125168;0,107282036011222;6,6569361566457e-23;2,14575942109166e-21
"TrA1786W";12849,407917396;-1,04777637747537;0,216412403423203;6,45085937507889e-07;4,67150114064891e-06
"TrB0599C";3060,10317372174;-1,04459578874887;0,246848583853218;1,27926977638946e-05;7,4186030505945e-05
"TrD0456W";937,311112795219;-1,04408585711287;0,183888180441222;6,98060463437138e-09;6,71636705781608e-08
"TrB0474W";155,83456112469;-1,04351979494129;0,373229781424721;0,00249670541730287;0,00863964371434016
"TrE0850W";1612,83220602502;-1,04286602655793;0,383022003120294;0,00308768775662019;0,0104539408539248
"TrC0757W";1817,74866601376;-1,03997067713953;0,416469893561686;0,00589055693223026;0,0182669835306612
"TrA0437W";185,514659829543;-1,03807723900919;0,252256835615886;1,97466704249548e-05;0,000110297262791121
"TrD1258C";16,5074360521701;-1,03773182797431;0,4223596549446;0,00685552084764296;0,0208357263596715
"TrF0020C";106,103208491792;-1,03746805491918;0,350345835508033;0,00150017200864077;0,00553784594808217
"TrE0885C";2437,33131229416;-1,03157436323845;0,339181737585178;0,00116319004506814;0,00442662043966713
"TrG0214W";4666,68725944913;-1,0266017038707;0,281661190123993;0,000136080035146421;0,000646427614656498
"TrA0609C";2901,8655254405;-1,02645099572643;0,215292606549569;9,1588896125192e-07;6,46172351007597e-06
"TrC0487C";1498,64054768914;-1,02549782903619;0,297222491876916;0,000296686777940903;0,00131235735800872
"TrE0038C";82,9971815762453;-1,02546083110732;0,308993715900843;0,000466202555521848;0,00196358520705781
"TrB1655W";181,419450267845;-1,02513046768054;0,202128397174477;2,12040264952352e-07;1,65013513121335e-06
"TrG0163C";79,2631214863073;-1,02002142983711;0,393226556146638;0,00465993220073002;0,0149136680835528
"TrC0756W";300,827754529852;-1,01930854126484;0,420059956534669;0,00743776005181925;0,0223460841545102
"TrA1201W";26,9619300612402;-1,01851959087488;0,383215091400821;0,00393520116013968;0,0128901459682319
"TrD0873W";186,356803849516;-1,01726322471296;0,214681625537203;1,15965444268212e-06;8,03890712030252e-06
"TrF1153W";102,094584991699;-1,01703774739421;0,214823064394242;1,19094277184681e-06;8,23345956882998e-06
"TrE0790C";551,484276750768;-1,01550920984249;0,222482047575448;2,6586979928451e-06;1,73699335619509e-05
"TrE1168C";1076,91023519995;-1,01499465280142;0,219128756189566;1,92161747759847e-06;1,2875467138427e-05
"TrB0050W";247,324280047922;-1,01351724050087;0,152172231651073;1,48381782690651e-11;1,98971792064708e-10
"TrE0849W";7996,25797188826;-1,01245443132275;0,394341908089282;0,00501813782894788;0,0159190724421575
"TrD0165W";33,1287733113777;-1,0118617466249;0,393003652214329;0,00503546096566632;0,0159591625766682
"TrD0701C";856,966981064565;-1,01096258840936;0,174979660936176;3,9972894920986e-09;3,95778139828134e-08
"TrB0518C";2346,42370311152;-1,00498349728917;0,137713343254572;1,69375808518222e-13;2,78692755465248e-12
"TrE0414C";1057,38452990174;-1,00422085427723;0,143996357560001;1,72828327527012e-12;2,55936210242175e-11
"TrD0363W";73,8834100446193;-1,00417090170214;0,291235749541356;0,000295152516948442;0,00130783539383312
"TrA0578C";124,693770190322;-1,0039616625565;0,236805583225997;1,2055541425501e-05;7,00702629611884e-05
"TrG0099C";2842,93749560288;-1,00096240153405;0,292030384074117;0,000321549531102672;0,00141133724605116
"TrE0134W";1843,43997226655;-1,00027829120376;0,185872590063715;3,98237599975134e-08;3,47497164521428e-07
"TrG1047W";395,326127324549;-1,00006717771637;0,464646207179472;0,0150908951143015;0,0408798425975432
"TrG0486W";258,947809159399;1,00006675104452;0,222046198249332;3,64360815676458e-06;2,32981152351818e-05
"TrC0268C";4894,49932383237;1,00051131079225;0,176207153723203;7,69926485157317e-09;7,33872091915809e-08
"TrB1850C";1007,78204659863;1,00061446566722;0,289559156823221;0,000291440683353978;0,00129363201672934
"TrG0837C";2685,71573970834;1,0009096948158;0,249221432431298;3,24363831808762e-05;0,000174531312976405
"TrE0323W";1887,75407473152;1,00188595149666;0,196660046770085;1,92919486710657e-07;1,51285595948541e-06
"TrD0867W";2044,60025199712;1,00249373185556;0,19519675166821;1,59285554413186e-07;1,26266857641112e-06
"TrG0281W";2531,72428877656;1,00253489888308;0,168991536070171;1,67473257086941e-09;1,76122352535452e-08
"TrF0178C";135,557550815824;1,00323852891183;0,291685849111372;0,000310612527216189;0,00136567934728701
"TrG0796C";328,940320252978;1,0033961081613;0,226668964284534;5,30010351376319e-06;3,28818808158059e-05
"TrC1422W";675,272422703233;1,00386976937928;0,47178476077102;0,0161128015619236;0,0432809164983531
"TrF0730W";1911,54979647306;1,00560551804251;0,136302837189778;8,42887168086653e-14;1,41888320980386e-12
"TrD0550C";2234,91785586508;1,00881708020906;0,373262968345124;0,00351861911516508;0,0116959174101356
"TrB0064C";6086,81403900762;1,01095548586144;0,130403194917089;5,0751738701936e-15;9,60335677882188e-14
"TrF0704C";89,1736682305411;1,01191016111369;0,391615500061675;0,00485981667874613;0,0154696594465508
"TrA0482W";98,794903902553;1,01263667879273;0,259493638598417;5,03082736846403e-05;0,000260806666925243
"TrD0844W";809,442175210525;1,01271343014829;0,211413140312714;8,93492250648901e-07;6,31003494792321e-06
"TrG0700C";18,8176588635843;1,01394628963282;0,394131037517064;0,00519973382012447;0,0163933601277482
"TrB1486C";1486,24928569503;1,0141026132656;0,276278394663808;0,000126816283523394;0,000604106659693259
